14 44 25 +23 31 44 I4495 Gx 16p
14 44 06 +33 21 44 I4496 Gx 0.3 15p
14 44 31 +28 30 44 I4497 Gx 0.6 15p
14 45 13 +26 15 45 I4498 Gx 0.4 15p
15 01 08 -82 14 11 I4499 Gb 7.6 10.6
14 44 48 +37 27 45 I4500 Gx 0.3 15p
14 47 47 -22 26 15 I4501 Gx 0.9 14p
14 45 30 +37 16 45 I4502
14 46 50 +16 04 45 I4503 Gx 0.8 15p
14 46 43 +31 40 45 I4504 Gx 15p
14 46 48 +33 22 45 I4505
14 46 54 +33 22 45 I4506
14 47 56 +18 25 45 I4507 Gx 0.8 16p
14 48 01 +31 45 45 I4508 Gx 15p
14 48 37 +31 46 46 I4509 Gx 1.0 15p
14 50 59 -20 45 14 I4510
14 52 25 -40 31 13 I4511
14 50 07 +27 40 46 I4512
14 52 35 -20 45 13 I4513
14 51 07 +27 35 46 I4514
14 51 18 +37 34 46 I4515
14 54 08 +16 21 47 I4516
14 54 43 +23 36 47 I4517 Gx 15p
14 58 02 -43 09 12 I4518 Gx 1.4
14 55 00 +37 23 48 I4519 Gx 0.6 15p
14 55 18 +33 41 48 I4520 Gx 0.4 15p
14 59 49 +25 33 49 I4521 Gx 0.5 15p
15 12 05 -75 53 07 I4522 Gx 2.9
15 05 32 -43 32 09 I4523 Gx 2.0
15 02 19 +25 33 50 I4524 Gx 16p
15 02 37 +25 36 50 I4525 Gx 16p
15 02 49 +23 20 50 I4526
15 06 02 -42 28 09 I4527 Gx 1.5
15 01 34 +49 05 50 I4528 Gx 0.7 15p
15 06 44 -43 15 09 I4529 Gx 0.6
15 04 01 +26 03 50 I4530 Gx 1.0 15p
15 04 37 +23 22 51 I4531 Gx 16p
15 04 43 +23 11 51 I4532
15 04 37 +27 46 51 I4533 Gx 1.0 15p
15 08 25 +23 40 52 I4534
15 08 54 +37 32 52 I4535
15 13 29 -18 09 07 I4536 Gx 2.6
15 17 45 +02 00 55 I4537 Gx 16p
15 21 30 -23 40 04 I4538 Gx 2.6
15 18 42 +32 22 55 I4539 Gx 0.4 15p
15 20 21 +01 45 56 I4540
15 30 24 -70 36 01 I4541 Gx 2.0
15 22 18 +33 08 56 I4542
15 24 50 +13 27 57 I4543 Pl
15 29 46 -50 36 01 I4544
15 42 23 -81 38 57 I4545 Gx 2.0
15 27 12 +28 49 58 I4546 Gx 0.6 15p
15 27 30 +28 46 58 I4547 Gx 15p
15 27 36 +28 49 58 I4548
15 29 24 +32 48 59 I4549 Gx 0.5 15p
15 35 10 -50 39 59 I4550
15 34 09 +06 00 00 I4551
15 35 15 +04 41 01 I4552
15 35 13 +23 28 01 I4553 Gx 2.0 14p
15 35 19 +23 27 01 I4554
15 49 00 -78 11 54 I4555 Gx 1.9
15 35 43 +25 18 01 I4556 Gx 0.4 15p
15 34 47 +39 43 01 I4557 Gx 16p
15 36 01 +25 20 01 I4558
